"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-05-30,10,3.39449302000361e-10,2.93884028224056e-09,4.37091335347972e-10,2.7345170572346e-10,6.240405414637e-10
2023-05-30,11,3.35596606060307e-10,3.00787994511609e-09,4.50608078628179e-10,2.32877911399143e-10,5.69391089833005e-10
2023-05-30,12,3.29170135593415e-10,1.81458237324961e-09,2.69641892147732e-10,1.47547640771961e-10,5.10440412160307e-10
2023-05-30,13,3.79462433697242e-10,9.43223166238738e-10,1.43467238089556e-10,9.139145690229e-11,3.94552807092552e-10
2023-05-30,14,4.64431160196455e-10,7.02693181420244e-10,1.07914149838351e-10,7.52814893756337e-11,3.01709962569063e-10
2023-05-30,15,5.62002167026066e-10,5.91015292261687e-10,8.92237811411789e-11,7.57989782051993e-11,2.78324141511632e-10
2023-05-30,16,6.33008312433958e-10,5.42152656102246e-10,7.98194704776378e-11,8.05560618211132e-11,2.87382145858217e-10
2023-05-30,17,6.69023725308193e-10,5.24556453829206e-10,7.51501569307145e-11,8.33678195921728e-11,2.90102858402363e-10
2023-05-30,18,9.69781921433821e-10,7.07907010788489e-10,8.74356212432481e-11,1.31626931576534e-09,5.13450948425032e-10
2023-05-30,19,9.20610143673173e-10,7.41028460815585e-10,9.23941756436619e-11,1.01839314758934e-09,5.26644894360828e-10
2023-05-30,20,8.62934723677711e-10,7.76695541215844e-10,9.81214137718567e-11,8.73947469948178e-10,5.10325504077258e-10
2023-05-30,21,8.21558154839863e-10,8.32979574205694e-10,1.04694558578089e-10,7.80665365684996e-10,4.98027119544275e-10
2023-05-30,22,8.05838562545347e-10,9.99192173445351e-10,1.23985710587249e-10,7.43244521483888e-10,5.07323183462915e-10
2023-05-30,23,7.74221631250072e-10,1.33879529684577e-09,1.72902289707899e-10,6.84976797504788e-10,4.72114181082617e-10
2023-05-31,0,7.32866600738902e-10,1.66538327572852e-09,2.21277926537589e-10,6.2729477168233e-10,5.13467324214645e-10
2023-05-31,1,7.06209979384198e-10,1.99866345695909e-09,2.65710509150807e-10,5.808852843181e-10,5.51915402269287e-10
2023-05-31,2,6.88820611660645e-10,2.25875518289342e-09,3.00706848310739e-10,5.29742361088381e-10,5.75899106181055e-10
2023-05-31,3,6.79743095144403e-10,2.40672659579388e-09,3.2385596981932e-10,4.77420492028813e-10,6.31945218376728e-10
2023-05-31,4,6.79946488002514e-10,2.4707884627162e-09,3.39159506035358e-10,4.35541630539049e-10,6.9387662282594e-10
2023-05-31,5,6.76924016840275e-10,2.54570631241791e-09,3.53844037404016e-10,3.97782862204821e-10,7.21055992691788e-10
2023-05-31,6,6.69623800853003e-10,2.61322186112523e-09,3.67475855300725e-10,3.66192132172927e-10,7.61914198399438e-10
2023-05-31,7,6.54572840375067e-10,2.6809381381554e-09,3.79577647091622e-10,3.37961936214271e-10,7.78737574425037e-10
2023-05-31,8,6.34687524758704e-10,2.77836820217203e-09,3.94495769384662e-10,3.1515978715646e-10,7.18285431133836e-10
2023-05-31,9,6.13172179697585e-10,2.85653167786393e-09,4.0731265582572e-10,2.96311142289341e-10,7.00957125676638e-10
2023-05-31,10,5.9869470492302e-10,2.8984774580465e-09,4.10913886250697e-10,2.82904144555118e-10,6.90076717990706e-10
2023-05-31,11,5.76279968189652e-10,2.82269208007335e-09,3.98989147276652e-10,2.5907054279628e-10,6.37608577047644e-10
2023-05-31,12,5.18069476207472e-10,1.74714154255184e-09,2.48536025093671e-10,2.09327624678401e-10,5.365848321226e-10
