"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS","pm25_estimate"
"2023-01-01",0,0.57672527864483,2.66735056264622,0.347095824304589,1.56221380276378,1.5144880904927,7.2367131414565
"2023-01-01",1,0.592645599262198,2.9804148038437,0.394912047507745,1.63138902387061,1.93915106194709,8.26685492988388
"2023-01-01",2,0.552155487998363,3.11656789264703,0.42720027515486,1.49665979609637,1.8720245353876,8.16773775239753
"2023-01-01",3,0.47757725551989,3.1230140695726,0.45074835530734,1.26134636069253,1.69034075625518,7.6379163922433
"2023-01-01",4,0.409289990788153,3.09963699152149,0.47587167539831,1.04476738371773,1.49214063327463,7.08215258401271
"2023-01-01",5,0.343088224497023,3.04984526522389,0.506263475585911,0.823119072901335,1.14601927947433,6.29877853653981
"2023-01-01",6,0.341594946773327,3.1874358707995,0.558357526880826,0.801264721239647,1.88186510818866,7.47734404420725
"2023-01-01",7,0.340478478744188,3.25329185812961,0.599508553911221,0.764935337294048,2.23466933846339,8.03222220626512
"2023-01-01",8,0.35917074869829,3.40998296266548,0.64145821987438,0.813946465783033,2.45212938843054,8.59770411206607
"2023-01-01",9,0.386994492007631,3.62467478254302,0.682388257011723,0.915666098499912,3.31919980389728,10.1756101810407
"2023-01-01",10,0.388412496610258,3.77481468305518,0.709082514926962,0.955063028662551,3.70960573370382,10.9303011185456
"2023-01-01",11,0.340927897024557,3.78448294924283,0.715947023888219,0.864156857183218,3.14752290897502,10.0352427847192
"2023-01-01",12,0.291363377868947,3.08462633213935,0.556863555267739,0.749584061487951,2.44843367802616,8.05049922780893
"2023-01-01",13,0.255954007988279,2.06724592999308,0.342642997308573,0.673761435532327,1.76729808565312,5.77069711533822
"2023-01-01",14,0.252171505898957,2.03866212800108,0.28683155850473,0.855536641530819,1.40201938947371,5.36181772114208
"2023-01-01",15,0.375545039510428,2.05278083420524,0.262724147992444,1.76605619017778,1.40640277201953,6.3917518739165
"2023-01-01",16,0.408622552461324,2.19766449482961,0.263125049526636,1.88645921106456,1.5060749314344,6.82762585128981
"2023-01-01",17,0.444322079129478,2.3974666696347,0.269236605232592,2.07936978746659,1.52903467665055,7.29373307788439
"2023-01-01",18,0.704250435745735,2.57991161767279,0.287091711514975,2.62835930797678,1.82095372114333,8.7045144336419
"2023-01-01",19,0.797632515592284,2.86977064334337,0.30740832102083,2.86930990078815,2.04454031482726,9.65658814319804
"2023-01-01",20,0.982463776999509,3.56873153251058,0.356587481764592,3.4218456956836,2.37833908123264,11.6012683598927
"2023-01-01",21,1.12529630058589,3.75070952074452,0.385026122096122,3.91583432346465,2.91508750471792,13.1868565112533
"2023-01-01",22,1.12041442790201,3.41160011352315,0.385848075712403,3.34785421607364,2.80106404737523,12.1188565710851
"2023-01-01",23,0.823214385547999,2.44445352848288,0.349032414082018,1.81906167906476,1.2931524739912,7.21462071957821
"2023-01-02",0,0.596692528720411,2.10233763731082,0.348204520772555,1.18433307605414,0.80622147846654,5.3406048872028
"2023-01-02",1,0.484920437138214,2.06118389023402,0.363853114304646,0.943376821105346,0.626235618916837,4.71478309355123
"2023-01-02",2,0.410812911466607,1.99571847936397,0.368190727906281,0.744147299336362,0.468386884833194,4.16318175371613
"2023-01-02",3,0.380987297265989,1.95273730518863,0.364452634737944,0.598956606534529,0.58932925206534,4.10781432850654
"2023-01-02",4,0.342154499177738,1.95820493154031,0.367556318714435,0.49071141594581,0.597926708145735,3.98113429856981
"2023-01-02",5,0.310163561501042,2.01719507764153,0.378945930190611,0.415714712653781,0.562743185383852,3.89612801107943
"2023-01-02",6,0.281960538250914,2.13131134962907,0.398347577146296,0.362031266076812,0.637511210488384,4.05061024967414
"2023-01-02",7,0.259238325250877,2.2940827015816,0.423718948816543,0.326805749129022,0.608149863801088,4.14041581641531
"2023-01-02",8,0.239677111490977,2.47117259988272,0.451788717548141,0.304824665509074,0.525291421471508,4.19005323010908
"2023-01-02",9,0.227235022465244,2.62548005558472,0.477404338283804,0.297047691999452,0.584959969351928,4.43183721399805
"2023-01-02",10,0.222632814961266,2.76819434041897,0.49666487589306,0.314550052671336,0.588816717606022,4.61201752704748
"2023-01-02",11,0.232564620339382,2.95119906290608,0.517111575781826,0.380049464121512,0.665511867836699,4.99640190632537
"2023-01-02",12,0.214932988074068,2.39389086331698,0.411578965353598,0.415690232236088,0.731021410071975,4.44168506570893
"2023-01-02",13,0.188985327387314,1.5465566605144,0.263488231233566,0.485686157958298,0.815271683496377,3.60620295066438
"2023-01-02",14,0.182119083702581,1.2624813416906,0.203828787181948,0.589025161978896,0.705466962624968,3.20789372955364
"2023-01-02",15,0.259238103206272,1.19810272813936,0.177835135506399,0.896194229937919,0.75211370464956,3.56597674407699
"2023-01-02",16,0.270887062781,1.17877252403531,0.165786565031745,0.949398004657098,0.802131860933031,3.66825560876094
"2023-01-02",17,0.31175723114174,1.30013488863767,0.167706251663624,1.13915221700012,0.917981690662373,4.18152490245654
"2023-01-02",18,1.35548494650806,1.33402422441975,0.177214021235272,2.58238608275008,1.52113510676344,7.54158057418155
"2023-01-02",19,1.60042334940158,1.59981672354093,0.19671030082602,2.85361889673652,2.01652428089005,9.02449721633902
"2023-01-02",20,1.71001124371628,1.77287640124035,0.21391438620455,3.09698733325092,2.33197550159048,10.0016515628315
"2023-01-02",21,1.78901660152775,1.93030280648543,0.235731933972971,3.26004734318985,2.99811775406056,11.3393052229811
"2023-01-02",22,1.79628700802681,2.06049222128968,0.273148115237376,2.9203073292905,2.89298873745736,11.0298258852499
