"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS","pm25_estimate"
"2023-01-01",0,2.05023775734503,2.25948237897455,0.549068013278031,1.28095611895418,5.64524116342113,13.9053300205242
"2023-01-01",1,1.95945748515669,2.53032439445633,0.710511427470806,1.26202481798288,5.34348609804169,13.8128100363225
"2023-01-01",2,1.89602111788645,2.8340600977117,0.852202197698659,1.19649334884286,4.91336482610905,13.5375944606828
"2023-01-01",3,1.85215209835832,3.16384141108017,0.96091412604693,1.11611841990822,4.77081485428243,13.6557522145117
"2023-01-01",4,1.82689974259631,3.52631124300729,1.05240560710484,1.04824016133875,4.8794634999183,14.1660398362792
"2023-01-01",5,1.79666115318611,3.87778298360786,1.12878606461919,1.00295949323481,4.84639217646077,14.4728799111536
"2023-01-01",6,1.76196879309032,4.17843315503319,1.19547860499836,0.969352820234803,4.80888173726157,14.7203242828064
"2023-01-01",7,1.73672065617581,4.41170966425375,1.24691601488536,0.940804323334987,4.90178830858667,15.079043716079
"2023-01-01",8,1.72512282237136,4.55205872995634,1.26413945977788,0.911099640177326,4.80228168342478,15.058432537019
"2023-01-01",9,1.71055514197604,4.6230792527524,1.24285381986056,0.879292305633328,4.96984853270988,15.2922971255969
"2023-01-01",10,1.66857971883871,4.70725058931976,1.16095377755698,0.893083385022919,5.05257657934521,15.3801846599397
"2023-01-01",11,1.61745095095256,4.72243621985058,0.695029866992769,1.26781540821241,4.01829591822889,13.8302946220937
"2023-01-01",12,1.45537448759114,4.36605951392721,0.502235475430268,1.38524225423708,3.33140248720554,12.2915842760466
"2023-01-01",13,1.35724120831071,3.8212393249637,0.445962877737571,1.2825303041808,3.17491610779541,11.2743838180877
"2023-01-01",14,1.31779265277743,3.48735174071635,0.425007945503708,1.23435361931712,3.2100369029564,10.8802281773096
"2023-01-01",15,1.21462384594651,3.06398328930868,0.397807981000753,1.18515397495855,3.13276227181802,10.1709924370195
"2023-01-01",16,1.15012599444242,2.88769208545148,0.3951252935952,1.13409137636467,3.1727336313736,9.93144264127275
"2023-01-01",17,1.11029407889873,2.71712141675096,0.381226855639127,1.07956865669223,3.08768677292903,9.53562856133147
"2023-01-01",18,1.32802091545869,2.76091505213572,0.373226810568283,1.03331421197339,2.8496416337731,9.41543998708359
"2023-01-01",19,1.3124892284111,2.63846278159008,0.35891398186827,0.964628377175814,2.67365640738149,8.95237233772515
"2023-01-01",20,1.34822963904213,2.54503063068512,0.345554307390472,0.917492137819664,2.47144171794389,8.55601844311879
"2023-01-01",21,1.90707472036422,3.11659054119673,0.370041774999663,1.05481134937691,2.21889662199715,9.50082943768334
"2023-01-01",22,1.84846038475683,2.97111668601246,0.364360291937871,0.979772041276306,2.08390704692363,9.03032898737394
"2023-01-01",23,1.82037451779138,3.01779801148427,0.411975925596053,1.00735175756483,1.97586347283618,8.97549520827843
"2023-01-02",0,1.7762823434353,3.29389782116607,0.556492796288666,1.08135878029714,1.86703164040125,9.27631782241371
"2023-01-02",1,1.72470604464792,3.59436280739089,0.715874193257804,1.14394183015065,1.81505777074875,9.67567577516348
"2023-01-02",2,1.69054847898309,3.91317156456239,0.872797112361212,1.1607472760744,1.8479628938195,10.179319572407
"2023-01-02",3,1.66333380402506,4.22657153720252,1.01295660748235,1.15276610479498,1.91342230948521,10.6877290734443
"2023-01-02",4,1.63027702448915,4.52899673319962,1.13358467057623,1.1346024120229,1.99128846745111,11.1666744368837
"2023-01-02",5,1.59195534532586,4.70117988982111,1.20890897292725,1.10459774660399,2.06777972522332,11.4510768171705
"2023-01-02",6,1.55587176475791,4.77777772900367,1.24600452178214,1.06074382610899,2.11152961782091,11.5450149944619
"2023-01-02",7,1.51731749387096,4.84744289153127,1.28312793723495,0.992499193941399,2.11789497051029,11.5537608395354
"2023-01-02",8,1.46170142656388,4.94129626105178,1.33609201480311,0.911362929567616,2.09014872076807,11.5256582530804
"2023-01-02",9,1.38743294630927,5.01963626220459,1.39412303923336,0.823613344191898,2.03924388486598,11.4299865928364
"2023-01-02",10,1.29353272537713,5.01479524572801,1.41218770011164,0.735363603343586,2.05108374728979,11.2773471734452
"2023-01-02",11,1.22608656560885,3.34655414491181,0.833678903688906,0.75417455613902,2.02631778023488,8.94789404001585
"2023-01-02",12,0.981647541031805,2.1070343247942,0.471102046262217,0.684712786469532,1.66526459288718,6.53523231488205
"2023-01-02",13,0.873963679204337,1.84154691496019,0.4010415888267,0.678717193558498,1.63623936622059,6.04607793216485
"2023-01-02",14,0.868005001208871,1.83369064377104,0.386750437231242,0.740413064193035,1.76099890225601,6.25128674315735
"2023-01-02",15,1.03223052327905,2.04189221086892,0.380729975324456,0.975388103618968,1.77499892561883,6.87192682216148
"2023-01-02",16,0.939666011667839,2.17266049595821,0.392805760141002,0.992142368261284,1.86888615694158,7.06811178758216
"2023-01-02",17,0.842270642120724,2.24734497678014,0.392814863969804,1.07305575536287,1.87647697380555,7.1367653067185
"2023-01-02",18,0.755905227300957,2.23670459931213,0.337854660914516,1.66869262852032,1.6152753579135,7.22112761151628
"2023-01-02",19,0.685352663509775,2.29617680425065,0.340263844877953,1.55886470398769,1.58634161362414,7.06282729441384
"2023-01-02",20,0.630009433510992,2.23914309316342,0.33028732526752,1.59900725993367,1.51994739017169,6.88928458988192
"2023-01-02",21,0.589788495819477,2.17022932957889,0.321950077708522,1.66416469493669,1.44136158564123,6.72886755459815
"2023-01-02",22,0.561118485009615,2.14628248507154,0.327291277413266,1.75207459651716,1.37919520248886,6.68398581191579
