"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-09-30,13,4.23763579782133e-10,1.2760338341522e-09,4.61124000095126e-10,6.09844397203574e-10,2.41076270057761e-09
2023-09-30,14,4.45412678962143e-10,1.21080789838857e-09,4.15368767159308e-10,6.82762235637568e-10,2.42266873229369e-09
2023-09-30,15,5.87909554372601e-10,1.20587484442325e-09,3.88059834266485e-10,8.378016613797e-10,2.52475240714034e-09
2023-09-30,16,6.0254001787996e-10,1.20543597326161e-09,3.94628385524953e-10,8.65448379627765e-10,2.85790258125473e-09
2023-09-30,17,6.13029127460862e-10,1.22707899397057e-09,4.06691541554594e-10,9.52945944376893e-10,3.21134718817007e-09
2023-09-30,18,8.04367239481962e-10,1.39779732233336e-09,3.91253446307971e-10,1.1400170807363e-09,3.09341241511163e-09
2023-09-30,19,7.82015896483301e-10,1.34475464097505e-09,3.83035048123759e-10,1.10904585515215e-09,3.22873061620044e-09
2023-09-30,20,7.60690288537091e-10,1.31782951218185e-09,3.83919535051902e-10,1.16679343964421e-09,3.36429772929137e-09
2023-09-30,21,7.6087325329155e-10,1.36049094212609e-09,4.15990936142308e-10,1.31655975010858e-09,3.58286089685578e-09
2023-09-30,22,7.90760179558703e-10,1.60420010608675e-09,5.49692902307441e-10,1.6190714324793e-09,3.77708131438226e-09
2023-09-30,23,8.09630085196744e-10,1.94410865184125e-09,7.32123472957369e-10,1.81095916040874e-09,3.73148356658248e-09
2023-10-01,0,7.97733157309466e-10,2.18774376392616e-09,8.56141602056937e-10,1.75459013984636e-09,3.60874397031807e-09
2023-10-01,1,7.69063535077663e-10,2.37317010487459e-09,9.44081035569866e-10,1.60565694073966e-09,3.4486169475656e-09
2023-10-01,2,7.25199456041992e-10,2.47390219421106e-09,9.86131398761358e-10,1.4480193710753e-09,3.22749782455389e-09
2023-10-01,3,6.67359278949675e-10,2.41225861508099e-09,9.64004875925184e-10,1.30325117364549e-09,3.00944624775923e-09
2023-10-01,4,6.10370198828036e-10,2.31355823387958e-09,9.34845312272614e-10,1.19104037743512e-09,2.80858025725195e-09
2023-10-01,5,5.73621927735246e-10,2.31843522158215e-09,9.82343317801337e-10,1.07904163382244e-09,2.59556243165093e-09
2023-10-01,6,5.55911816579879e-10,2.44779418956398e-09,1.0861990196176e-09,9.71991598319732e-10,2.54528087495487e-09
2023-10-01,7,5.51776624391209e-10,2.5847584073091e-09,1.15575249370892e-09,8.77524442000066e-10,2.47534370778624e-09
2023-10-01,8,5.48810163980562e-10,2.59219223863738e-09,1.14198472900284e-09,7.62255536468359e-10,2.31030838904189e-09
2023-10-01,9,5.37452693460949e-10,2.4818298527407e-09,1.08149877942054e-09,6.51934450868197e-10,2.06965222737665e-09
2023-10-01,10,5.1719384330795e-10,2.39650099764788e-09,1.05207320633127e-09,5.77656089628675e-10,1.90898119534211e-09
2023-10-01,11,4.93760754505246e-10,2.33936470195317e-09,1.03552133534635e-09,5.36497568592864e-10,1.77902848008671e-09
2023-10-01,12,4.60919885592048e-10,1.93768134870709e-09,8.43870584521511e-10,5.42902167666170e-10,1.7342813851684e-09
2023-10-01,13,4.23058282850164e-10,1.08278408461615e-09,4.69165262195759e-10,6.1361649095204e-10,1.76588654809962e-09
2023-10-01,14,4.20258411404362e-10,9.06939967570963e-10,3.9449996047658e-10,6.69536592834419e-10,1.85411519471046e-09
2023-10-01,15,9.57524726175052e-10,1.47345124990039e-09,5.21290399735364e-10,1.08562336897933e-09,2.61841637261284e-09
2023-10-01,16,9.22210308118565e-10,1.46807233036839e-09,5.46979239679501e-10,1.21460752566804e-09,3.16965964586302e-09
2023-10-01,17,9.36457467126672e-10,1.4642949075494e-09,5.56994450562343e-10,1.37373423747533e-09,3.69046571080389e-09
2023-10-01,18,6.83979761717524e-10,9.57667500856019e-10,3.96954136228089e-10,1.10718900714346e-09,2.99913738288637e-09
2023-10-01,19,7.30430160800211e-10,9.2560586972823e-10,3.42667810793174e-10,1.11243747547007e-09,2.90677482084334e-09
2023-10-01,20,7.25986326610695e-10,9.03822516828967e-10,3.09439557311109e-10,1.120693760015e-09,2.86767787294195e-09
2023-10-01,21,6.49331644009266e-10,8.4108742193223e-10,2.80534123708875e-10,1.09241293788642e-09,2.6763531391083e-09
2023-10-01,22,6.72326805339907e-10,9.86245751732895e-10,3.52544715642722e-10,1.18176934904568e-09,2.89674817466334e-09
2023-10-01,23,6.7504424272613e-10,1.23212640090742e-09,4.85922135862182e-10,1.26030008651412e-09,2.98898417128157e-09
2023-10-02,0,6.57867926801003e-10,1.45822554031838e-09,5.99276739343679e-10,1.26456733973157e-09,2.95501179081725e-09
2023-10-02,1,6.28180785167132e-10,1.67013392005089e-09,7.08787806225075e-10,1.24766685871691e-09,2.94110624743382e-09
2023-10-02,2,6.00509808545979e-10,1.86693571713192e-09,8.11062494943116e-10,1.21368237682162e-09,2.84392198679484e-09
2023-10-02,3,5.81046599723578e-10,2.04686512184082e-09,9.01009156173416e-10,1.16314025078168e-09,2.76794054343554e-09
2023-10-02,4,5.64887747689369e-10,2.20958784602487e-09,9.88439774474159e-10,1.12777720495671e-09,2.8888700320806e-09
2023-10-02,5,5.51699408379847e-10,2.36290764732416e-09,1.08086972705479e-09,1.11291542648218e-09,2.99036639894723e-09
2023-10-02,6,5.4220422596174e-10,2.51090126468512e-09,1.1706524638555e-09,1.09835651684875e-09,3.19666093595572e-09
2023-10-02,7,5.34950139741142e-10,2.64225819002206e-09,1.24520205257994e-09,1.07178588226731e-09,3.48915674130978e-09
2023-10-02,8,5.29857602238337e-10,2.77589640163001e-09,1.31511823653341e-09,1.0409203499151e-09,3.47481332596544e-09
2023-10-02,9,5.27519361526174e-10,2.9226656650394e-09,1.39016964606498e-09,1.01717834155579e-09,3.58321972093734e-09
2023-10-02,10,5.25602505963008e-10,3.07452663328434e-09,1.46790946065067e-09,9.96984383938582e-10,3.79798814620358e-09
2023-10-02,11,5.20968657102827e-10,3.1718003778991e-09,1.52516488327592e-09,9.81591363746759e-10,3.91000876120984e-09
2023-10-02,12,5.18266485283192e-10,2.20021489916178e-09,9.8910302170907e-10,9.92700033286553e-10,4.85578066644621e-09
2023-10-02,13,5.23039722644114e-10,1.51968537753788e-09,5.97708493810245e-10,9.22408205372705e-10,4.97131535937001e-09
2023-10-02,14,5.26023502533945e-10,1.19969068013148e-09,4.22220730600387e-10,8.49803283298201e-10,4.92762719517259e-09
2023-10-02,15,6.68098132372563e-10,1.06428144075466e-09,3.03674696500167e-10,8.20173373661248e-10,4.10203337963821e-09
2023-10-02,16,6.56085408223817e-10,9.75943326153583e-10,2.62806609807598e-10,7.72642727575601e-10,4.02271371768848e-09
2023-10-02,17,6.66128152637668e-10,9.45503897398225e-10,2.45241743579427e-10,7.4661649085428e-10,3.92615850941525e-09
2023-10-02,18,8.0553258507976e-10,1.15874754236245e-09,2.59712557015845e-10,7.6387457470517e-10,3.75248632167313e-09
2023-10-02,19,7.35529415152314e-10,1.02541375390786e-09,2.44417458494794e-10,7.71959496326247e-10,3.59216634215898e-09
2023-10-02,20,7.15637993309315e-10,9.89455961608598e-10,2.47263043373636e-10,7.84311504631319e-10,3.40861294745309e-09
2023-10-02,21,7.20882076254981e-10,1.01549935127565e-09,2.68989802654218e-10,8.0930662171852e-10,3.31230554095896e-09
2023-10-02,22,7.65405683278431e-10,1.2191728737676e-09,3.58141988288097e-10,8.80192529972845e-10,3.42224493188326e-09
2023-10-02,23,8.21442580623e-10,1.62237967504808e-09,5.48034118086349e-10,9.35725719131142e-10,3.38277361677797e-09
2023-10-03,0,8.51781645216931e-10,1.98079619373459e-09,7.29180549274844e-10,9.58195411904228e-10,3.32588756535301e-09
2023-10-03,1,8.65493454682564e-10,2.32512298303789e-09,9.07398822747041e-10,9.75407643544202e-10,3.22784021733469e-09
2023-10-03,2,8.79261941033604e-10,2.65614796823854e-09,1.07957076611598e-09,9.92134041588599e-10,3.0953812846235e-09
