"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-04-26,0,2.03294006628774e-10,2.76361000750569e-09,9.64053947782872e-10,1.10778275441703e-09,3.43658168588945e-09
2023-04-26,1,1.88328505568158e-10,2.45160536316291e-09,8.64348148610361e-10,1.0227918512129e-09,4.62470062245757e-09
2023-04-26,2,1.79553871770821e-10,2.18079709846108e-09,7.73683062060826e-10,9.48439549119939e-10,4.35042446511602e-09
2023-04-26,3,1.73196595953939e-10,2.12118256293081e-09,7.56299078918943e-10,8.4968965197163e-10,6.13996942178119e-09
2023-04-26,4,1.68633954023001e-10,2.22126295135183e-09,7.8420292481951e-10,7.36234018194892e-10,7.00233915296167e-09
2023-04-26,5,1.68926192478658e-10,2.5398358971529e-09,8.6583995528855e-10,6.48827991334144e-10,5.97105254129815e-09
2023-04-26,6,1.7115549255653e-10,3.12977999072928e-09,1.02565722581716e-09,5.65068936086988e-10,6.57649357194146e-09
2023-04-26,7,1.75643860567121e-10,3.87355747477613e-09,1.21190657509374e-09,4.8433956845173e-10,6.48870557284909e-09
2023-04-26,8,1.81407638910613e-10,4.65702720831018e-09,1.3968569634315e-09,4.10638217873682e-10,5.29189314590894e-09
2023-04-26,9,1.86574464211553e-10,5.35470201512567e-09,1.55278145896887e-09,3.40244138419266e-10,4.71402072932392e-09
2023-04-26,10,1.89992008237105e-10,5.7153424215528e-09,1.61131497034006e-09,2.89170437595132e-10,3.96013666303929e-09
2023-04-26,11,1.85635395943962e-10,5.30368282625204e-09,1.48849055303657e-09,2.57941418224661e-10,3.04027558684083e-09
2023-04-26,12,1.93049506935772e-10,2.88951329530107e-09,8.57087789629674e-10,2.29261165607397e-09,2.4152349009654e-09
2023-04-26,13,1.90407647981949e-10,2.26606822195663e-09,6.35694219486282e-10,1.72208791671125e-09,1.91249149850137e-09
2023-04-26,14,1.87885262903364e-10,2.10601580619141e-09,5.73831648864598e-10,1.33965261106539e-09,1.6861575469207e-09
