gap,normalized_pct,q1,q5,population,n_units,n_clusters,effective_clusters,max_cluster_share,populated_groups,n_cells,se,lower,upper,inference_status,design,level,outcome,standardized_gap,city_id
10.2236212445174,306.518789288852,13.559019139125,3.33539789460769,3971949,34689,669,286.985370652204,0.0120354012601874,5,3314,,,,descriptive,A_common,sector,hrs_d_pm25_it1,0.400370622426837,bogota_2018
27.6513366395289,3407.81463379588,28.4627462850333,0.811409645504361,4251366,37285,743,310.574387517453,0.0112443859220778,5,743,,,,descriptive,C,sector,hrs_d_pm25_it1,1.08286316526438,bogota_2018
88.3468613599069,182.501595554382,136.755677234386,48.4088158744788,4251366,37285,743,310.574387517453,0.0112443859220778,5,3678,7.9862396778113,72.6685451728073,104.025177547006,conditional_cluster_HC1,A,sector,hrs_d_pm25_it2,0.676168659546659,bogota_2018
83.8021950555827,190.389552542008,127.818368178891,44.0161731233085,4096457,35813,669,291.232096552045,0.0116695964341869,5,3316,8.25225260736843,67.5987186254049,100.005671485761,conditional_cluster_HC1,B_native,sector,hrs_d_pm25_it2,0.641385749596263,bogota_2018
85.1577755400514,189.719222085599,130.043989284713,44.8862137446617,3971949,34689,669,286.985370652204,0.0120354012601874,5,3314,,,,descriptive,B_common,sector,hrs_d_pm25_it2,0.651760776224054,bogota_2018
86.836725997363,185.122246613065,133.744500501022,46.9077745036585,3971949,34689,34689,9789.49022713913,0.00117473814492583,5,149910,,,,descriptive,baseline_common,sector,hrs_d_pm25_it2,0.664610736739809,bogota_2018
85.8299018031446,180.815381282891,133.298154334638,47.4682525314931,3971949,34689,669,286.985370652204,0.0120354012601874,5,3314,,,,descriptive,A_common,sector,hrs_d_pm25_it2,0.656904939891742,bogota_2018
159.655418585076,442.697675716499,195.719628392971,36.0642098078957,4251366,37285,743,310.574387517453,0.0112443859220778,5,743,,,,descriptive,C,sector,hrs_d_pm25_it2,1.22193350971744,bogota_2018
2.93602646970201,21.7159461080913,16.4561671768484,13.5201407071464,4251366,37285,743,310.574387517453,0.0112443859220778,5,3678,0.299642877783641,2.34777768546419,3.52427525393984,conditional_cluster_HC1,A,sector,avg_pm25,0.685756847597088,bogota_2018
2.86342113999754,21.3920988684599,16.2488358092393,13.3854146692418,4096457,35813,669,291.232096552045,0.0116695964341869,5,3316,0.308776578429827,2.25713165168119,3.46971062831389,conditional_cluster_HC1,B_native,sector,avg_pm25,0.668798689170832,bogota_2018
