"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-12-13,17,9.90191161927463e-11,1.70099451424167e-09,5.61519363856877e-10,4.93465057322686e-10,4.91678255726789e-09
2023-12-13,18,9.10971564668957e-11,1.59776516512776e-09,5.15625465935532e-10,6.07648156526866e-11,4.57513463756904e-09
2023-12-13,19,8.69153882166688e-11,1.50252189563913e-09,4.76878020836606e-10,1.07249880133028e-10,4.30493667710058e-09
2023-12-13,20,8.46283150097971e-11,1.47601609358288e-09,4.63607815874047e-10,1.19500647055473e-10,4.15617880660402e-09
2023-12-13,21,1.0646595647157e-10,1.49095968270075e-09,4.56436541191566e-10,1.82181213706111e-10,3.90950257573002e-09
2023-12-13,22,1.00396359142355e-10,1.78063922396006e-09,5.49359474780859e-10,1.77491295105005e-10,4.73417775706357e-09
2023-12-13,23,1.03029745511903e-10,2.49347847686328e-09,7.86442622287796e-10,2.02908588930126e-10,5.20949804247352e-09
2023-12-14,0,1.06944851869503e-10,3.62384454063482e-09,1.18408048890481e-09,2.26887669961801e-10,5.662110038533e-09
2023-12-14,1,1.09372351372048e-10,4.60576321970486e-09,1.52468665107599e-09,2.2403065374738e-10,5.97968950863306e-09
2023-12-14,2,1.10011830852294e-10,5.35268319403447e-09,1.78012236613616e-09,2.0397811351199e-10,6.18533221429657e-09
2023-12-14,3,1.11066172897551e-10,5.96402556767711e-09,1.98881725443825e-09,1.8209262756021e-10,7.37000876278003e-09
2023-12-14,4,1.09119448425118e-10,6.56862868112819e-09,2.21454800639976e-09,1.60121801068795e-10,8.11300352571674e-09
2023-12-14,5,1.05177525543121e-10,6.93553898686861e-09,2.38105767914887e-09,1.38015609838893e-10,7.76035993799162e-09
2023-12-14,6,1.00708013244877e-10,7.09160786604296e-09,2.49475225064721e-09,1.2032815849199e-10,9.51153046688941e-09
2023-12-14,7,9.66853239858139e-11,7.23486247343821e-09,2.62192421512106e-09,1.08931295219469e-10,1.0430181769704e-08
2023-12-14,8,9.29017409469256e-11,7.30002657281514e-09,2.74003677445912e-09,9.95629934986091e-11,9.19070609135993e-09
2023-12-14,9,8.81114418860502e-11,7.05134130534087e-09,2.76934317215401e-09,8.83001018799816e-11,1.18779422241932e-08
2023-12-14,10,8.10897307689049e-11,6.46591158295472e-09,2.68485157988319e-09,7.65114030481682e-11,1.14822690782529e-08
2023-12-14,11,7.3736712738229e-11,5.88722338901951e-09,2.55700094317591e-09,7.29693255095703e-11,8.16653254363201e-09
2023-12-14,12,6.87799132782736e-11,5.54254424192484e-09,2.4426420445773e-09,7.69713132512154e-11,1.12458658169199e-08
2023-12-14,13,6.60195296699098e-11,5.15434416675786e-09,2.27578491408852e-09,8.3200175776541e-11,1.19888704918497e-08
2023-12-14,14,6.57269186400347e-11,4.18210629896196e-09,1.77068263138925e-09,1.01018059348523e-10,8.76906691379443e-09
2023-12-14,15,5.53490572297065e-11,2.26066294536139e-09,8.92487031408642e-10,9.59947299551875e-12,5.36046750488229e-09
2023-12-14,16,5.36556873438648e-11,1.38370543010234e-09,5.05295220446758e-10,3.16166536319459e-11,3.49040520043666e-09
2023-12-14,17,5.42829162712986e-11,1.22806177146927e-09,4.33296312702227e-10,5.41346544109496e-11,3.20548998607693e-09
2023-12-14,18,5.50084854003422e-11,1.21695961486745e-09,4.25929803674562e-10,6.53087093292656e-11,3.29825868092964e-09
2023-12-14,19,5.54106546887465e-11,1.26039685353668e-09,4.42122256055669e-10,7.2091388372112e-11,3.69688105919964e-09
2023-12-14,20,5.62648645952907e-11,1.35467154800586e-09,4.74822727374057e-10,8.01964127226874e-11,4.04540435492654e-09
2023-12-14,21,7.13099643590909e-11,1.54290977173385e-09,5.23613046733598e-10,2.08223420856924e-09,4.61614337336422e-09
2023-12-14,22,7.05171305310554e-11,1.76885084194906e-09,5.98768882105428e-10,1.5258450546899e-09,5.44546981020699e-09
2023-12-14,23,7.18450830545939e-11,2.28303627706431e-09,7.70367784212571e-10,1.41709886988979e-09,6.02587440015623e-09
2023-12-15,0,7.2035851364353e-11,3.14922078714121e-09,1.06766725473627e-09,1.29582773173873e-09,6.63042860589783e-09
2023-12-15,1,6.81423205723872e-11,3.55796873712476e-09,1.24448773448959e-09,1.04633893327597e-09,6.64889993279641e-09
2023-12-15,2,6.27441581340266e-11,3.76346510932209e-09,1.3693848515523e-09,8.07491908218607e-10,5.79822829571523e-09
2023-12-15,3,5.68351802626092e-11,3.98297010726755e-09,1.51230605138384e-09,6.14556928634738e-10,8.92290038232747e-09
2023-12-15,4,5.04350714261527e-11,4.19362242826647e-09,1.65144442993695e-09,4.50367657487609e-10,1.02118018379446e-08
2023-12-15,5,4.3774298567862e-11,4.35661593150942e-09,1.76592841565071e-09,3.26928721988945e-10,7.86990291706292e-09
2023-12-15,6,3.69600562076533e-11,4.4420805312079e-09,1.83957738321763e-09,2.34277117298128e-10,1.06746320292176e-08
2023-12-15,7,3.04795103645862e-11,4.46169207048847e-09,1.87260649911827e-09,1.63480836723809e-10,1.12710722346022e-08
2023-12-15,8,2.51893599650732e-11,4.47453068314844e-09,1.8871385547444e-09,1.14305725136348e-10,8.58812479053069e-09
2023-12-15,9,2.12108381561129e-11,4.51742341613364e-09,1.91012645614887e-09,8.12431550066527e-11,1.04138929673658e-08
2023-12-15,10,1.83473426978394e-11,4.61115731806728e-09,1.94676742565e-09,5.95222725158324e-11,1.05331634725134e-08
2023-12-15,11,1.64725570485012e-11,4.70441689044091e-09,1.96559723705803e-09,4.68015451077817e-11,7.9981364643246e-09
2023-12-15,12,1.53426835269617e-11,4.74191256876963e-09,1.95112205000425e-09,4.28222120897562e-11,1.00655167315205e-08
2023-12-15,13,1.58669115939658e-11,4.63651531556163e-09,1.87217280204046e-09,5.63899831012651e-11,1.08026987821665e-08
2023-12-15,14,2.36045392733398e-11,3.52094695434992e-09,1.36598788625319e-09,1.54982120468392e-10,7.76201362971511e-09
2023-12-15,15,3.80600839879714e-11,2.21747532478094e-09,8.20551786592663e-10,4.63622954345036e-10,6.10159773075693e-09
2023-12-15,16,5.20326544403823e-11,1.53625463321675e-09,5.51586159559803e-10,6.45686386546414e-10,4.96525019407293e-09
2023-12-15,17,5.76143955660695e-11,1.4175612609202e-09,5.0509497811753e-10,6.37391328519449e-10,4.56627369726723e-09
2023-12-15,18,7.81393322950589e-11,1.41940689735685e-09,4.80758780116615e-10,3.13706062461585e-09,4.07543551998128e-09
2023-12-15,19,7.39046955415285e-11,1.47744374124226e-09,5.0504343873767e-10,2.20540623621385e-09,4.08875204917572e-09
2023-12-15,20,7.41980603578818e-11,1.58212234394224e-09,5.46895119062129e-10,1.99995352500064e-09,4.12125264047814e-09
2023-12-15,21,8.68748524961366e-11,1.73358119119659e-09,5.97318857475438e-10,1.85336531142782e-09,4.13733458842595e-09
2023-12-15,22,8.36010712561416e-11,2.00450420335691e-09,6.94140357470957e-10,1.97785672757279e-09,4.70369743090122e-09
2023-12-15,23,8.33636916550314e-11,2.65832700763104e-09,9.23178013797609e-10,2.26772259846221e-09,5.02184389298416e-09
2023-12-16,0,8.34298276080822e-11,3.86399514045333e-09,1.35407836123771e-09,2.46121149535036e-09,5.65260043134709e-09
2023-12-16,1,8.21159019247393e-11,4.86699546116409e-09,1.72571651510956e-09,2.45435284530922e-09,6.10448857630598e-09
2023-12-16,2,8.0580338825538e-11,5.53333577308496e-09,1.98399504556255e-09,2.33857951872831e-09,6.17337685983842e-09
2023-12-16,3,7.85639221186725e-11,5.84583169480242e-09,2.13103340719221e-09,2.13393613456708e-09,9.07205803318475e-09
2023-12-16,4,7.1683291860545e-11,5.87864356976428e-09,2.19802318463273e-09,1.75474888759004e-09,9.72331179243877e-09
2023-12-16,5,6.43980947669272e-11,5.78424617838497e-09,2.21551032798502e-09,1.38951541375429e-09,7.98410437893513e-09
2023-12-16,6,5.68754497488275e-11,5.67594444752031e-09,2.22657614703603e-09,1.06322654077218e-09,1.05353742283973e-08
2023-12-16,7,5.05387777136203e-11,5.64962964366873e-09,2.25187779144195e-09,8.21955122156737e-10,1.11918754424657e-08
2023-12-16,8,4.526804479734e-11,5.73958409077167e-09,2.31691706131017e-09,6.29970542826699e-10,8.82658351985567e-09
2023-12-16,9,4.18769270359187e-11,5.81486236115106e-09,2.36434197225946e-09,4.8322594642619e-10,1.18594586364859e-08
2023-12-16,10,4.21227225429405e-11,5.62502576722385e-09,2.27145494487114e-09,3.9557710475042e-10,1.29295037770878e-08
2023-12-16,11,4.35625392739513e-11,5.48421336728916e-09,2.19218037044453e-09,3.4916537516123e-10,1.10388997773443e-08
2023-12-16,12,4.47554865719714e-11,5.35209461829684e-09,2.12470694147373e-09,3.28049935476124e-10,1.33848608030451e-08
2023-12-16,13,4.55385453518043e-11,5.1116211019801e-09,2.01422738698668e-09,3.23315485285293e-10,1.45059460563216e-08
2023-12-16,14,5.03528860893289e-11,3.77174140899807e-09,1.43667941126103e-09,4.54710719801472e-10,1.07004821442349e-08
2023-12-16,15,1.28145802884885e-10,1.9627463645794e-09,7.63004448116117e-10,5.45482475832032e-10,6.93080567134956e-09
2023-12-16,16,1.16340486994593e-10,1.64285322579996e-09,6.4713100828527e-10,3.19255578019296e-10,6.28947651598599e-09
2023-12-16,17,1.09217669962494e-10,1.46482050192862e-09,5.80549279371903e-10,2.37511556500889e-10,5.62928324332294e-09
2023-12-16,18,1.18041759770678e-10,1.3164085166449e-09,5.37362213659021e-10,1.51254772351542e-10,5.06323448532658e-09
2023-12-16,19,1.18308664043477e-10,1.25909025984168e-09,5.05598976585381e-10,1.29915074058206e-10,4.73368674434264e-09
2023-12-16,20,1.2032815709608e-10,1.24856289725e-09,4.92749067528106e-10,1.23038712646233e-10,4.51496332887821e-09
2023-12-16,21,1.21282344190272e-10,1.28126540201666e-09,4.79770369537103e-10,1.33536657957473e-09,4.40623744121012e-09
2023-12-16,22,1.23419943800259e-10,1.3709692967467e-09,5.08765841291509e-10,9.29168184234108e-10,4.45800414400517e-09
2023-12-16,23,1.2662174616923e-10,1.86809892240621e-09,6.73944958474722e-10,9.48124032870744e-10,4.71182212788846e-09
2023-12-17,0,1.26327109451591e-10,3.05875842341284e-09,1.09008003963467e-09,9.90636574751654e-10,5.03429895860885e-09
2023-12-17,1,1.1734549291127e-10,3.89491212643856e-09,1.41315540551964e-09,9.33995837268387e-10,4.86358250971052e-09
