"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS","pm25_estimate"
"2023-01-01",0,0.0866030882735471,4.64637772592917,1.58467148723886,1.01949724142934,3.02446603178685,11.4976007342129
"2023-01-01",1,0.0883816756522412,5.87392356781423,2.04636159309001,1.07588516570713,3.18572382698983,13.466829188381
"2023-01-01",2,0.090024067515756,6.90753783577462,2.44489803684529,1.14776691032296,3.32792080351418,15.168109996163
"2023-01-01",3,0.0921063896844548,7.7556933015567,2.77681307158176,1.26404328234446,3.45223280788943,16.6375426080917
"2023-01-01",4,0.0942517321140927,8.51346772029124,3.06726966297754,1.40458105175466,3.57225803896289,17.993563267997
"2023-01-01",5,0.0960688973440952,9.2525893557148,3.3431921984484,1.54145262157811,3.68291733167294,19.2995189403274
"2023-01-01",6,0.0974365423550084,9.97629652390968,3.61058850211534,1.66508324597921,3.78268402939728,20.5528596097429
"2023-01-01",7,0.0984549286275362,10.6426984339096,3.8578049352039,1.76703051800106,3.87243710708862,21.6929078177272
"2023-01-01",8,0.0992099902460985,11.1316569512479,4.04404385337138,1.84707056415231,3.95582609963134,22.563610141084
"2023-01-01",9,0.0997537970296922,11.3174256724004,4.1236422027675,1.91159491973745,4.03124885393642,22.9977968080412
"2023-01-01",10,0.100111259688747,11.1126820323895,4.0552151107584,1.96737833240302,4.08848770312199,22.8595046312478
"2023-01-01",11,0.10027363482731,10.5638633331358,3.84419777997927,2.00716676157335,4.12321617723321,22.1873918453433
"2023-01-01",12,0.100403141252154,9.84962344216349,3.55569024961325,2.02858507980996,4.14615277787717,21.237743804039
"2023-01-01",13,0.10050092296259,9.2123175630867,3.29052576462582,2.02217271437965,4.21194273415079,20.4194594269607
"2023-01-01",14,0.0977486674332603,7.25899402588027,2.52641811778701,1.93612343204249,4.12286815050424,17.490695833895
"2023-01-01",15,0.0903039209673663,3.36141777455314,1.02379973625894,1.43735017838669,2.81739444263612,9.7884754166406
"2023-01-01",16,0.0834516321673797,2.46078051929473,0.72233008303565,1.12106022867055,2.33465845766133,7.59917533216027
"2023-01-01",17,0.078360493007551,2.2140966393744,0.65114007263313,0.954816444876175,2.17346188404821,6.88822474044019
"2023-01-01",18,0.0725014231847475,2.1449775970705,0.656675342195715,0.590498016152588,2.04134272083645,6.27272053529029
"2023-01-01",19,0.0707575309921629,2.22205515738785,0.675290293762664,0.640826517108654,2.00686677817368,6.36957259802158
"2023-01-01",20,0.0703322120459765,2.28677213650512,0.695524517157781,0.644675681192369,1.94332751789466,6.3705431291894
"2023-01-01",21,0.0734553280763608,2.47844841394854,0.718030279466897,1.02066464280999,2.09946843292503,7.17862446824426
"2023-01-01",22,0.075222846294669,2.55280579856444,0.760913519123668,0.951702394978238,2.17082230685207,7.326824650856
"2023-01-01",23,0.0773450026796834,3.01504975023029,0.935807562680007,0.989658578665845,2.28260705405518,8.1578119261406
"2023-01-02",0,0.0791707233287003,4.08886740817845,1.3390722652354,1.03254655297929,2.42360404824598,9.8735632471945
"2023-01-02",1,0.0807634115699207,5.20282854169288,1.76731965086802,1.05967082038392,2.53527451452278,11.5981024572968
"2023-01-02",2,0.0820081931643445,6.2130298603396,2.1661015336006,1.0752621782328,2.62972486939506,13.1538475725606
"2023-01-02",3,0.082911165543017,7.12136598345417,2.53237815548042,1.09152314126787,2.72015723975453,14.5700228936027
"2023-01-02",4,0.083493100915032,7.88912020367911,2.84511109430955,1.11474805710061,2.80581485237637,15.7921473945116
"2023-01-02",5,0.0837974696211064,8.38825413990163,3.04696796732309,1.14859969392632,2.8781525708739,16.6268018724302
"2023-01-02",6,0.083927988677227,8.6544906592774,3.14302313168813,1.19145757507006,2.9333987430942,17.1080785126606
"2023-01-02",7,0.0839930369010602,8.85553978714412,3.20053192650639,1.24597062338807,2.96242136008616,17.4611380027319
"2023-01-02",8,0.0840588812579368,9.05493043805265,3.2540781585164,1.31102372339341,2.98343880546573,17.8081053981207
"2023-01-02",9,0.0839134264596928,8.98089392697282,3.21604170616489,1.36833586594689,3.2206952316682,18.0795687264254
"2023-01-02",10,0.0839201038474208,8.89131631797054,3.18237164767012,1.42686962749774,3.62844785380817,18.5757654275939
"2023-01-02",11,0.085091105870254,8.94138534111681,3.20391621436503,1.55282303161697,4.003095521515,19.2898682248553
"2023-01-02",12,0.085599691485689,9.04118405164502,3.2497414552109,1.65414703294378,5.09749798925305,21.042783248357
"2023-01-02",13,0.084691619118253,8.85047187122213,3.18927038608658,1.67879374654177,6.37218595857941,22.5687976059656
"2023-01-02",14,0.0829035160291279,6.4356447365254,2.26745027875203,1.60314835197109,5.45564393227699,17.8939229525165
"2023-01-02",15,0.084370408178462,3.1384755693831,0.987891542414366,1.54444271781295,3.38854956604979,10.4164642234002
"2023-01-02",16,0.0859726044221136,2.39776669423404,0.715378955509424,1.34769045635709,2.66750470301856,8.21622440339038
"2023-01-02",17,0.0852177280937026,2.15123774387682,0.634033261873515,1.18908298230589,2.40547385433948,7.36853814455321
"2023-01-02",18,0.0830173147463493,1.99559187311895,0.597481127670007,0.837537277378897,2.27441965841525,6.64231605494826
"2023-01-02",19,0.0832466388439026,1.98234878615337,0.586878098378309,0.857341246661512,2.46875730654846,6.90583382570348
"2023-01-02",20,0.0838545584626814,1.97694778050154,0.585790029222592,0.82682095783708,2.46005130459179,6.85745641772449
"2023-01-02",21,0.0861725117836927,2.02696780199222,0.588708695562021,1.12215395141205,2.52248769083956,7.29393345697671
