"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-01-27,3,2.70147031253189e-09,3.57982032819087e-09,1.12282545865477e-09,9.25112138926002e-09,7.02371479412763e-09
2023-01-27,4,2.79982192169666e-09,3.86916949450837e-09,1.21976456619345e-09,9.04260257232788e-09,8.02720185244174e-09
2023-01-27,5,2.81416440699883e-09,4.18684010494697e-09,1.34916703289499e-09,8.69811631173858e-09,5.83882052643671e-09
2023-01-27,6,2.78247987401759e-09,4.50664691220397e-09,1.47180521368779e-09,8.44302849731466e-09,8.76014501850807e-09
2023-01-27,7,2.69326448277163e-09,4.84138724487874e-09,1.59661527782026e-09,8.04055332216539e-09,9.54699227545498e-09
2023-01-27,8,2.5252753091203e-09,5.14869356564997e-09,1.72055362707526e-09,7.28508836407766e-09,7.05615070686156e-09
2023-01-27,9,2.28126522235301e-09,4.82076136174296e-09,1.57467217944704e-09,6.5304365404618e-09,8.39529657213145e-09
2023-01-27,10,1.94748831225047e-09,3.77737511563403e-09,1.16495496660585e-09,5.72475644069115e-09,7.78261490902389e-09
2023-01-27,11,1.70509811588256e-09,3.39448040227557e-09,9.84350221288049e-10,5.07367118449315e-09,6.4784337349983e-09
2023-01-27,12,1.43728052455673e-09,2.92865492203557e-09,7.40863242231464e-10,3.5995553348563e-09,4.19777843274583e-09
2023-01-27,13,1.27752217549663e-09,2.66928796512805e-09,7.04610270330823e-10,3.28353389744403e-09,3.52479632707479e-09
2023-01-27,14,1.16121771231862e-09,2.47874194187294e-09,6.77098117567735e-10,3.21495151628262e-09,3.04884543615236e-09
2023-01-27,15,1.07665039787052e-09,2.25063062895311e-09,5.75627674019097e-10,2.8566382778277e-09,2.58147946524982e-09
2023-01-27,16,1.07292309819908e-09,2.31366444777251e-09,6.06562215073867e-10,3.45626105726249e-09,3.29612878258048e-09
2023-01-27,17,1.10286947390732e-09,2.42624602770887e-09,6.38651871032105e-10,4.3181594548385e-09,3.71583915216188e-09
2023-01-27,18,1.37530845178567e-09,3.2097105141923e-09,9.29007592472594e-10,6.0288894748777e-09,6.09382550843807e-09
2023-01-27,19,1.34608559772964e-09,3.17334191047994e-09,8.89649313141623e-10,7.62598268707433e-09,6.65715216415994e-09
2023-01-27,20,1.36046696482564e-09,3.32031420952994e-09,9.00037475280659e-10,9.59551512270777e-09,6.69763499370514e-09
2023-01-27,21,1.34230219060255e-09,3.81319533411593e-09,1.00669899562203e-09,1.15502951303836e-08,6.45048542585822e-09
2023-01-27,22,1.20131325214232e-09,4.03552711167039e-09,1.11135665327076e-09,1.07804198259801e-08,5.60684004359915e-09
